virus,host,interaction
MG592454.1,Enterovibrio norvegicus,NoInf
MG592454.1,Shewanella sp. 10N.6,NoInf
MG592454.1,Shewanella sp. 10N.7,NoInf
MG592454.1,Vibrio alginolyticus,NoInf
MG592454.1,Vibrio anguillarum,NoInf
MG592454.1,Vibrio breoganii,NoInf
MG592454.1,Vibrio cyclitrophicus,NoInf
MG592454.1,Vibrio kanaloae,NoInf
MG592454.1,Vibrio lentus,Inf
MG592454.1,Vibrio parahaemolyticus,NoInf
MG592454.1,Vibrio sp. 10N.1,NoInf
MG592454.1,Vibrio sp. 10N.2,NoInf
MG592454.1,Vibrio sp. 10N.3,NoInf
MG592454.1,Vibrio sp. 10N.4,NoInf
MG592454.1,Vibrio sp. 10N.5,NoInf
MG592454.1,Vibrio sp. F12,NoInf
MG592454.1,Vibrio sp. F13,NoInf
MG592454.1,Vibrio splendidus,NoInf
MG592454.1,Vibrio tasmaniensis,NoInf
MG592454.1,Vibrio vulnificus,NoInf
MG592455.1,Aliivibrio fischeri,NoInf
MG592455.1,Enterovibrio norvegicus,NoInf
MG592455.1,Shewanella sp. 10N.6,NoInf
MG592455.1,Shewanella sp. 10N.7,NoInf
MG592455.1,Vibrio alginolyticus,NoInf
MG592455.1,Vibrio anguillarum,NoInf
MG592455.1,Vibrio breoganii,NoInf
MG592455.1,Vibrio cyclitrophicus,Inf
MG592455.1,Vibrio kanaloae,Inf
MG592455.1,Vibrio lentus,Inf
MG592455.1,Vibrio parahaemolyticus,NoInf
MG592455.1,Vibrio sp. 10N.1,NoInf
MG592455.1,Vibrio sp. 10N.2,NoInf
MG592455.1,Vibrio sp. 10N.3,NoInf
MG592455.1,Vibrio sp. 10N.4,NoInf
MG592455.1,Vibrio sp. 10N.5,NoInf
MG592455.1,Vibrio sp. F12,Inf
MG592455.1,Vibrio sp. F13,NoInf
MG592455.1,Vibrio splendidus,Inf
MG592455.1,Vibrio tasmaniensis,NoInf
MG592455.1,Vibrio vulnificus,NoInf
MG592456.1,Aliivibrio fischeri,NoInf
MG592456.1,Enterovibrio norvegicus,NoInf
MG592456.1,Shewanella sp. 10N.6,Inf
MG592456.1,Shewanella sp. 10N.7,NoInf
MG592456.1,Vibrio alginolyticus,NoInf
MG592456.1,Vibrio anguillarum,NoInf
MG592456.1,Vibrio breoganii,NoInf
MG592456.1,Vibrio cyclitrophicus,NoInf
MG592456.1,Vibrio kanaloae,NoInf
MG592456.1,Vibrio lentus,NoInf
MG592456.1,Vibrio parahaemolyticus,NoInf
MG592456.1,Vibrio sp. 10N.1,NoInf
MG592456.1,Vibrio sp. 10N.2,NoInf
MG592456.1,Vibrio sp. 10N.3,NoInf
MG592456.1,Vibrio sp. 10N.4,NoInf
MG592456.1,Vibrio sp. 10N.5,NoInf
MG592456.1,Vibrio sp. F12,NoInf
MG592456.1,Vibrio sp. F13,NoInf
MG592456.1,Vibrio splendidus,NoInf
MG592456.1,Vibrio tasmaniensis,NoInf
MG592456.1,Vibrio vulnificus,NoInf
MG592457.1,Aliivibrio fischeri,NoInf
MG592457.1,Enterovibrio norvegicus,NoInf
MG592457.1,Shewanella sp. 10N.6,NoInf
MG592457.1,Shewanella sp. 10N.7,NoInf
MG592457.1,Vibrio alginolyticus,NoInf
MG592457.1,Vibrio anguillarum,NoInf
MG592457.1,Vibrio breoganii,Inf
MG592457.1,Vibrio cyclitrophicus,NoInf
MG592457.1,Vibrio kanaloae,NoInf
MG592457.1,Vibrio lentus,NoInf
MG592457.1,Vibrio parahaemolyticus,NoInf
MG592457.1,Vibrio sp. 10N.1,NoInf
MG592457.1,Vibrio sp. 10N.2,NoInf
MG592457.1,Vibrio sp. 10N.3,NoInf
MG592457.1,Vibrio sp. 10N.4,NoInf
MG592457.1,Vibrio sp. 10N.5,NoInf
MG592457.1,Vibrio sp. F12,NoInf
MG592457.1,Vibrio sp. F13,NoInf
MG592457.1,Vibrio splendidus,NoInf
MG592457.1,Vibrio tasmaniensis,NoInf
MG592457.1,Vibrio vulnificus,NoInf
MG592458.1,Aliivibrio fischeri,NoInf
MG592458.1,Enterovibrio norvegicus,NoInf
MG592458.1,Shewanella sp. 10N.6,Inf
MG592458.1,Shewanella sp. 10N.7,NoInf
MG592458.1,Vibrio alginolyticus,NoInf
MG592458.1,Vibrio anguillarum,NoInf
MG592458.1,Vibrio breoganii,Inf
MG592458.1,Vibrio cyclitrophicus,NoInf
MG592458.1,Vibrio kanaloae,NoInf
MG592458.1,Vibrio lentus,NoInf
MG592458.1,Vibrio parahaemolyticus,NoInf
MG592458.1,Vibrio sp. 10N.1,NoInf
MG592458.1,Vibrio sp. 10N.2,NoInf
MG592458.1,Vibrio sp. 10N.3,NoInf
MG592458.1,Vibrio sp. 10N.4,NoInf
MG592458.1,Vibrio sp. 10N.5,NoInf
MG592458.1,Vibrio sp. F12,NoInf
MG592458.1,Vibrio sp. F13,NoInf
MG592458.1,Vibrio splendidus,NoInf
MG592458.1,Vibrio tasmaniensis,NoInf
MG592458.1,Vibrio vulnificus,NoInf
MG592459.1,Aliivibrio fischeri,NoInf
MG592459.1,Enterovibrio norvegicus,Inf
MG592459.1,Shewanella sp. 10N.6,NoInf
MG592459.1,Shewanella sp. 10N.7,NoInf
MG592459.1,Vibrio alginolyticus,NoInf
MG592459.1,Vibrio anguillarum,NoInf
MG592459.1,Vibrio breoganii,NoInf
MG592459.1,Vibrio cyclitrophicus,NoInf
MG592459.1,Vibrio kanaloae,NoInf
MG592459.1,Vibrio lentus,NoInf
MG592459.1,Vibrio parahaemolyticus,NoInf
MG592459.1,Vibrio sp. 10N.1,NoInf
MG592459.1,Vibrio sp. 10N.2,NoInf
MG592459.1,Vibrio sp. 10N.3,NoInf
MG592459.1,Vibrio sp. 10N.4,NoInf
MG592459.1,Vibrio sp. 10N.5,NoInf
MG592459.1,Vibrio sp. F12,NoInf
MG592459.1,Vibrio sp. F13,NoInf
MG592459.1,Vibrio splendidus,NoInf
MG592459.1,Vibrio tasmaniensis,NoInf
MG592459.1,Vibrio vulnificus,NoInf
MG592460.1,Aliivibrio fischeri,NoInf
MG592460.1,Enterovibrio norvegicus,NoInf
MG592460.1,Shewanella sp. 10N.6,NoInf
MG592460.1,Shewanella sp. 10N.7,NoInf
MG592460.1,Vibrio alginolyticus,NoInf
MG592460.1,Vibrio anguillarum,NoInf
MG592460.1,Vibrio breoganii,Inf
MG592460.1,Vibrio cyclitrophicus,NoInf
MG592460.1,Vibrio kanaloae,NoInf
MG592460.1,Vibrio lentus,Inf
MG592460.1,Vibrio parahaemolyticus,NoInf
MG592460.1,Vibrio sp. 10N.1,NoInf
MG592460.1,Vibrio sp. 10N.2,NoInf
MG592460.1,Vibrio sp. 10N.3,NoInf
MG592460.1,Vibrio sp. 10N.4,NoInf
MG592460.1,Vibrio sp. 10N.5,NoInf
MG592460.1,Vibrio sp. F12,NoInf
MG592460.1,Vibrio sp. F13,NoInf
MG592460.1,Vibrio splendidus,NoInf
MG592460.1,Vibrio tasmaniensis,NoInf
MG592460.1,Vibrio vulnificus,NoInf
MG592461.1,Aliivibrio fischeri,NoInf
MG592461.1,Enterovibrio norvegicus,NoInf
MG592461.1,Shewanella sp. 10N.6,NoInf
MG592461.1,Shewanella sp. 10N.7,NoInf
MG592461.1,Vibrio alginolyticus,NoInf
MG592461.1,Vibrio anguillarum,NoInf
MG592461.1,Vibrio breoganii,NoInf
MG592461.1,Vibrio cyclitrophicus,NoInf
MG592461.1,Vibrio kanaloae,NoInf
MG592461.1,Vibrio lentus,NoInf
MG592461.1,Vibrio parahaemolyticus,NoInf
MG592461.1,Vibrio sp. 10N.1,NoInf
MG592461.1,Vibrio sp. 10N.2,NoInf
MG592461.1,Vibrio sp. 10N.3,NoInf
MG592461.1,Vibrio sp. 10N.4,NoInf
MG592461.1,Vibrio sp. 10N.5,NoInf
MG592461.1,Vibrio sp. F12,NoInf
MG592461.1,Vibrio sp. F13,NoInf
MG592461.1,Vibrio splendidus,Inf
MG592461.1,Vibrio tasmaniensis,NoInf
MG592461.1,Vibrio vulnificus,NoInf
MG592462.1,Aliivibrio fischeri,NoInf
MG592462.1,Enterovibrio norvegicus,NoInf
MG592462.1,Shewanella sp. 10N.6,NoInf
MG592462.1,Shewanella sp. 10N.7,NoInf
MG592462.1,Vibrio alginolyticus,NoInf
MG592462.1,Vibrio anguillarum,NoInf
MG592462.1,Vibrio breoganii,NoInf
MG592462.1,Vibrio cyclitrophicus,NoInf
MG592462.1,Vibrio kanaloae,NoInf
MG592462.1,Vibrio lentus,Inf
MG592462.1,Vibrio parahaemolyticus,NoInf
MG592462.1,Vibrio sp. 10N.1,NoInf
MG592462.1,Vibrio sp. 10N.2,NoInf
MG592462.1,Vibrio sp. 10N.3,NoInf
MG592462.1,Vibrio sp. 10N.4,NoInf
MG592462.1,Vibrio sp. 10N.5,NoInf
MG592462.1,Vibrio sp. F12,NoInf
MG592462.1,Vibrio sp. F13,NoInf
MG592462.1,Vibrio splendidus,NoInf
MG592462.1,Vibrio tasmaniensis,NoInf
MG592462.1,Vibrio vulnificus,NoInf
MG592463.1,Aliivibrio fischeri,NoInf
MG592463.1,Enterovibrio norvegicus,NoInf
MG592463.1,Shewanella sp. 10N.6,NoInf
MG592463.1,Shewanella sp. 10N.7,NoInf
MG592463.1,Vibrio alginolyticus,NoInf
MG592463.1,Vibrio anguillarum,NoInf
MG592463.1,Vibrio breoganii,NoInf
MG592463.1,Vibrio cyclitrophicus,NoInf
MG592463.1,Vibrio kanaloae,NoInf
MG592463.1,Vibrio lentus,Inf
MG592463.1,Vibrio parahaemolyticus,NoInf
MG592463.1,Vibrio sp. 10N.1,NoInf
MG592463.1,Vibrio sp. 10N.2,NoInf
MG592463.1,Vibrio sp. 10N.3,NoInf
MG592463.1,Vibrio sp. 10N.4,NoInf
MG592463.1,Vibrio sp. 10N.5,NoInf
MG592463.1,Vibrio sp. F12,NoInf
MG592463.1,Vibrio sp. F13,NoInf
MG592463.1,Vibrio splendidus,NoInf
MG592463.1,Vibrio tasmaniensis,NoInf
MG592463.1,Vibrio vulnificus,NoInf
MG592464.1,Aliivibrio fischeri,NoInf
MG592464.1,Enterovibrio norvegicus,NoInf
MG592464.1,Shewanella sp. 10N.6,NoInf
MG592464.1,Shewanella sp. 10N.7,NoInf
MG592464.1,Vibrio alginolyticus,NoInf
MG592464.1,Vibrio anguillarum,NoInf
MG592464.1,Vibrio breoganii,NoInf
MG592464.1,Vibrio cyclitrophicus,NoInf
MG592464.1,Vibrio kanaloae,NoInf
MG592464.1,Vibrio lentus,Inf
MG592464.1,Vibrio parahaemolyticus,NoInf
MG592464.1,Vibrio sp. 10N.1,NoInf
MG592464.1,Vibrio sp. 10N.2,NoInf
MG592464.1,Vibrio sp. 10N.3,NoInf
MG592464.1,Vibrio sp. 10N.4,NoInf
MG592464.1,Vibrio sp. 10N.5,NoInf
MG592464.1,Vibrio sp. F12,NoInf
MG592464.1,Vibrio sp. F13,NoInf
MG592464.1,Vibrio splendidus,NoInf
MG592464.1,Vibrio tasmaniensis,NoInf
MG592464.1,Vibrio vulnificus,NoInf
MG592465.1,Aliivibrio fischeri,NoInf
MG592465.1,Enterovibrio norvegicus,NoInf
MG592465.1,Shewanella sp. 10N.6,NoInf
MG592465.1,Shewanella sp. 10N.7,NoInf
MG592465.1,Vibrio alginolyticus,NoInf
MG592465.1,Vibrio anguillarum,NoInf
MG592465.1,Vibrio breoganii,NoInf
MG592465.1,Vibrio cyclitrophicus,NoInf
MG592465.1,Vibrio kanaloae,NoInf
MG592465.1,Vibrio lentus,NoInf
MG592465.1,Vibrio parahaemolyticus,NoInf
MG592465.1,Vibrio sp. 10N.1,NoInf
MG592465.1,Vibrio sp. 10N.2,NoInf
MG592465.1,Vibrio sp. 10N.3,NoInf
MG592465.1,Vibrio sp. 10N.4,NoInf
MG592465.1,Vibrio sp. 10N.5,NoInf
MG592465.1,Vibrio sp. F12,NoInf
MG592465.1,Vibrio sp. F13,NoInf
MG592465.1,Vibrio splendidus,NoInf
MG592465.1,Vibrio tasmaniensis,NoInf
MG592465.1,Vibrio vulnificus,NoInf
MG592466.1,Aliivibrio fischeri,NoInf
MG592466.1,Enterovibrio norvegicus,NoInf
MG592466.1,Shewanella sp. 10N.6,NoInf
MG592466.1,Shewanella sp. 10N.7,NoInf
MG592466.1,Vibrio alginolyticus,NoInf
MG592466.1,Vibrio anguillarum,NoInf
MG592466.1,Vibrio breoganii,NoInf
MG592466.1,Vibrio cyclitrophicus,NoInf
MG592466.1,Vibrio kanaloae,NoInf
MG592466.1,Vibrio lentus,Inf
MG592466.1,Vibrio parahaemolyticus,NoInf
MG592466.1,Vibrio sp. 10N.1,NoInf
MG592466.1,Vibrio sp. 10N.2,NoInf
MG592466.1,Vibrio sp. 10N.3,NoInf
MG592466.1,Vibrio sp. 10N.4,NoInf
MG592466.1,Vibrio sp. 10N.5,NoInf
MG592466.1,Vibrio sp. F12,NoInf
MG592466.1,Vibrio sp. F13,NoInf
MG592466.1,Vibrio splendidus,NoInf
MG592466.1,Vibrio tasmaniensis,NoInf
MG592466.1,Vibrio vulnificus,NoInf
MG592467.1,Aliivibrio fischeri,NoInf
MG592467.1,Enterovibrio norvegicus,NoInf
MG592467.1,Shewanella sp. 10N.6,NoInf
MG592467.1,Shewanella sp. 10N.7,NoInf
MG592467.1,Vibrio alginolyticus,NoInf
MG592467.1,Vibrio anguillarum,NoInf
MG592467.1,Vibrio breoganii,NoInf
MG592467.1,Vibrio cyclitrophicus,NoInf
MG592467.1,Vibrio kanaloae,NoInf
MG592467.1,Vibrio lentus,NoInf
MG592467.1,Vibrio parahaemolyticus,NoInf
MG592467.1,Vibrio sp. 10N.1,NoInf
MG592467.1,Vibrio sp. 10N.2,NoInf
MG592467.1,Vibrio sp. 10N.3,NoInf
MG592467.1,Vibrio sp. 10N.4,NoInf
MG592467.1,Vibrio sp. 10N.5,NoInf
MG592467.1,Vibrio sp. F12,Inf
MG592467.1,Vibrio sp. F13,NoInf
MG592467.1,Vibrio splendidus,NoInf
MG592467.1,Vibrio tasmaniensis,NoInf
MG592467.1,Vibrio vulnificus,NoInf
MG592468.1,Aliivibrio fischeri,NoInf
MG592468.1,Enterovibrio norvegicus,NoInf
MG592468.1,Shewanella sp. 10N.6,NoInf
MG592468.1,Shewanella sp. 10N.7,NoInf
MG592468.1,Vibrio alginolyticus,NoInf
MG592468.1,Vibrio anguillarum,NoInf
MG592468.1,Vibrio breoganii,NoInf
MG592468.1,Vibrio cyclitrophicus,NoInf
MG592468.1,Vibrio kanaloae,NoInf
MG592468.1,Vibrio lentus,NoInf
MG592468.1,Vibrio parahaemolyticus,NoInf
MG592468.1,Vibrio sp. 10N.1,NoInf
MG592468.1,Vibrio sp. 10N.2,NoInf
MG592468.1,Vibrio sp. 10N.3,NoInf
MG592468.1,Vibrio sp. 10N.4,NoInf
MG592468.1,Vibrio sp. 10N.5,NoInf
MG592468.1,Vibrio sp. F12,Inf
MG592468.1,Vibrio sp. F13,NoInf
MG592468.1,Vibrio splendidus,NoInf
MG592468.1,Vibrio tasmaniensis,NoInf
MG592468.1,Vibrio vulnificus,NoInf
MG592469.1,Aliivibrio fischeri,NoInf
MG592469.1,Enterovibrio norvegicus,NoInf
MG592469.1,Shewanella sp. 10N.6,NoInf
MG592469.1,Shewanella sp. 10N.7,NoInf
MG592469.1,Vibrio alginolyticus,NoInf
MG592469.1,Vibrio anguillarum,NoInf
MG592469.1,Vibrio breoganii,NoInf
MG592469.1,Vibrio cyclitrophicus,Inf
MG592469.1,Vibrio kanaloae,NoInf
MG592469.1,Vibrio lentus,Inf
MG592469.1,Vibrio parahaemolyticus,NoInf
MG592469.1,Vibrio sp. 10N.1,NoInf
MG592469.1,Vibrio sp. 10N.2,NoInf
MG592469.1,Vibrio sp. 10N.3,NoInf
MG592469.1,Vibrio sp. 10N.4,NoInf
MG592469.1,Vibrio sp. 10N.5,NoInf
MG592469.1,Vibrio sp. F12,Inf
MG592469.1,Vibrio sp. F13,NoInf
MG592469.1,Vibrio splendidus,Inf
MG592469.1,Vibrio tasmaniensis,NoInf
MG592469.1,Vibrio vulnificus,NoInf
MG592470.1,Aliivibrio fischeri,NoInf
MG592470.1,Enterovibrio norvegicus,NoInf
MG592470.1,Shewanella sp. 10N.6,NoInf
MG592470.1,Shewanella sp. 10N.7,NoInf
MG592470.1,Vibrio alginolyticus,NoInf
MG592470.1,Vibrio anguillarum,NoInf
MG592470.1,Vibrio breoganii,NoInf
MG592470.1,Vibrio cyclitrophicus,NoInf
MG592470.1,Vibrio kanaloae,NoInf
MG592470.1,Vibrio lentus,NoInf
MG592470.1,Vibrio parahaemolyticus,NoInf
MG592470.1,Vibrio sp. 10N.1,NoInf
MG592470.1,Vibrio sp. 10N.2,NoInf
MG592470.1,Vibrio sp. 10N.3,NoInf
MG592470.1,Vibrio sp. 10N.4,NoInf
MG592470.1,Vibrio sp. 10N.5,Inf
MG592470.1,Vibrio sp. F12,NoInf
MG592470.1,Vibrio sp. F13,NoInf
MG592470.1,Vibrio splendidus,NoInf
MG592470.1,Vibrio tasmaniensis,NoInf
MG592470.1,Vibrio vulnificus,NoInf
MG592471.1,Aliivibrio fischeri,NoInf
MG592471.1,Enterovibrio norvegicus,NoInf
MG592471.1,Shewanella sp. 10N.6,NoInf
MG592471.1,Shewanella sp. 10N.7,NoInf
MG592471.1,Vibrio alginolyticus,NoInf
MG592471.1,Vibrio anguillarum,NoInf
MG592471.1,Vibrio breoganii,NoInf
MG592471.1,Vibrio cyclitrophicus,NoInf
MG592471.1,Vibrio kanaloae,NoInf
MG592471.1,Vibrio lentus,Inf
MG592471.1,Vibrio parahaemolyticus,NoInf
MG592471.1,Vibrio sp. 10N.1,NoInf
MG592471.1,Vibrio sp. 10N.2,NoInf
MG592471.1,Vibrio sp. 10N.3,NoInf
MG592471.1,Vibrio sp. 10N.4,NoInf
MG592471.1,Vibrio sp. 10N.5,NoInf
MG592471.1,Vibrio sp. F12,NoInf
MG592471.1,Vibrio sp. F13,NoInf
MG592471.1,Vibrio splendidus,NoInf
MG592471.1,Vibrio tasmaniensis,NoInf
MG592471.1,Vibrio vulnificus,NoInf
MG592472.1,Aliivibrio fischeri,NoInf
MG592472.1,Enterovibrio norvegicus,NoInf
MG592472.1,Shewanella sp. 10N.6,NoInf
MG592472.1,Shewanella sp. 10N.7,NoInf
MG592472.1,Vibrio alginolyticus,NoInf
MG592472.1,Vibrio anguillarum,NoInf
MG592472.1,Vibrio breoganii,NoInf
MG592472.1,Vibrio cyclitrophicus,NoInf
MG592472.1,Vibrio kanaloae,NoInf
MG592472.1,Vibrio lentus,Inf
MG592472.1,Vibrio parahaemolyticus,NoInf
MG592472.1,Vibrio sp. 10N.1,NoInf
MG592472.1,Vibrio sp. 10N.2,NoInf
MG592472.1,Vibrio sp. 10N.3,NoInf
MG592472.1,Vibrio sp. 10N.4,NoInf
MG592472.1,Vibrio sp. 10N.5,NoInf
MG592472.1,Vibrio sp. F12,NoInf
MG592472.1,Vibrio sp. F13,NoInf
MG592472.1,Vibrio splendidus,NoInf
MG592472.1,Vibrio tasmaniensis,NoInf
MG592472.1,Vibrio vulnificus,NoInf
MG592473.1,Aliivibrio fischeri,NoInf
MG592473.1,Enterovibrio norvegicus,Inf
MG592473.1,Shewanella sp. 10N.6,NoInf
MG592473.1,Shewanella sp. 10N.7,NoInf
MG592473.1,Vibrio alginolyticus,NoInf
MG592473.1,Vibrio anguillarum,NoInf
MG592473.1,Vibrio breoganii,NoInf
MG592473.1,Vibrio cyclitrophicus,NoInf
MG592473.1,Vibrio kanaloae,NoInf
MG592473.1,Vibrio lentus,NoInf
MG592473.1,Vibrio parahaemolyticus,NoInf
MG592473.1,Vibrio sp. 10N.1,NoInf
MG592473.1,Vibrio sp. 10N.2,NoInf
MG592473.1,Vibrio sp. 10N.3,NoInf
MG592473.1,Vibrio sp. 10N.4,NoInf
MG592473.1,Vibrio sp. 10N.5,NoInf
MG592473.1,Vibrio sp. F12,NoInf
MG592473.1,Vibrio sp. F13,NoInf
MG592473.1,Vibrio splendidus,NoInf
MG592473.1,Vibrio tasmaniensis,NoInf
MG592473.1,Vibrio vulnificus,NoInf
MG592474.1,Aliivibrio fischeri,NoInf
MG592474.1,Enterovibrio norvegicus,NoInf
MG592474.1,Shewanella sp. 10N.6,NoInf
MG592474.1,Shewanella sp. 10N.7,NoInf
MG592474.1,Vibrio alginolyticus,NoInf
MG592474.1,Vibrio anguillarum,NoInf
MG592474.1,Vibrio breoganii,NoInf
MG592474.1,Vibrio cyclitrophicus,Inf
MG592474.1,Vibrio kanaloae,NoInf
MG592474.1,Vibrio lentus,Inf
MG592474.1,Vibrio parahaemolyticus,NoInf
MG592474.1,Vibrio sp. 10N.1,NoInf
MG592474.1,Vibrio sp. 10N.2,NoInf
MG592474.1,Vibrio sp. 10N.3,NoInf
MG592474.1,Vibrio sp. 10N.4,NoInf
MG592474.1,Vibrio sp. 10N.5,NoInf
MG592474.1,Vibrio sp. F12,Inf
MG592474.1,Vibrio sp. F13,NoInf
MG592474.1,Vibrio splendidus,Inf
MG592474.1,Vibrio tasmaniensis,NoInf
MG592474.1,Vibrio vulnificus,NoInf
MG592475.1,Aliivibrio fischeri,NoInf
MG592475.1,Enterovibrio norvegicus,NoInf
MG592475.1,Shewanella sp. 10N.6,NoInf
MG592475.1,Shewanella sp. 10N.7,NoInf
MG592475.1,Vibrio alginolyticus,NoInf
MG592475.1,Vibrio anguillarum,NoInf
MG592475.1,Vibrio breoganii,NoInf
MG592475.1,Vibrio cyclitrophicus,NoInf
MG592475.1,Vibrio kanaloae,NoInf
MG592475.1,Vibrio lentus,NoInf
MG592475.1,Vibrio parahaemolyticus,NoInf
MG592475.1,Vibrio sp. 10N.1,NoInf
MG592475.1,Vibrio sp. 10N.2,NoInf
MG592475.1,Vibrio sp. 10N.3,NoInf
MG592475.1,Vibrio sp. 10N.4,NoInf
MG592475.1,Vibrio sp. 10N.5,NoInf
MG592475.1,Vibrio sp. F12,NoInf
MG592475.1,Vibrio sp. F13,NoInf
MG592475.1,Vibrio splendidus,Inf
MG592475.1,Vibrio tasmaniensis,NoInf
MG592475.1,Vibrio vulnificus,NoInf
MG592476.1,Aliivibrio fischeri,NoInf
MG592476.1,Enterovibrio norvegicus,NoInf
MG592476.1,Shewanella sp. 10N.6,NoInf
MG592476.1,Shewanella sp. 10N.7,NoInf
MG592476.1,Vibrio alginolyticus,NoInf
MG592476.1,Vibrio anguillarum,NoInf
MG592476.1,Vibrio breoganii,NoInf
MG592476.1,Vibrio cyclitrophicus,NoInf
MG592476.1,Vibrio kanaloae,NoInf
MG592476.1,Vibrio lentus,Inf
MG592476.1,Vibrio parahaemolyticus,NoInf
MG592476.1,Vibrio sp. 10N.1,NoInf
MG592476.1,Vibrio sp. 10N.2,NoInf
MG592476.1,Vibrio sp. 10N.3,NoInf
MG592476.1,Vibrio sp. 10N.4,NoInf
MG592476.1,Vibrio sp. 10N.5,NoInf
MG592476.1,Vibrio sp. F12,NoInf
MG592476.1,Vibrio sp. F13,NoInf
MG592476.1,Vibrio splendidus,NoInf
MG592476.1,Vibrio tasmaniensis,NoInf
MG592476.1,Vibrio vulnificus,NoInf
MG592477.1,Aliivibrio fischeri,NoInf
MG592477.1,Enterovibrio norvegicus,NoInf
MG592477.1,Shewanella sp. 10N.6,NoInf
MG592477.1,Shewanella sp. 10N.7,NoInf
MG592477.1,Vibrio alginolyticus,NoInf
MG592477.1,Vibrio anguillarum,NoInf
MG592477.1,Vibrio breoganii,NoInf
MG592477.1,Vibrio cyclitrophicus,NoInf
MG592477.1,Vibrio kanaloae,NoInf
MG592477.1,Vibrio lentus,NoInf
MG592477.1,Vibrio parahaemolyticus,NoInf
MG592477.1,Vibrio sp. 10N.1,NoInf
MG592477.1,Vibrio sp. 10N.2,NoInf
MG592477.1,Vibrio sp. 10N.3,NoInf
MG592477.1,Vibrio sp. 10N.4,NoInf
MG592477.1,Vibrio sp. 10N.5,NoInf
MG592477.1,Vibrio sp. F12,NoInf
MG592477.1,Vibrio sp. F13,NoInf
MG592477.1,Vibrio splendidus,NoInf
MG592477.1,Vibrio tasmaniensis,NoInf
MG592477.1,Vibrio vulnificus,NoInf
MG592478.1,Aliivibrio fischeri,NoInf
MG592478.1,Enterovibrio norvegicus,NoInf
MG592478.1,Shewanella sp. 10N.6,NoInf
MG592478.1,Shewanella sp. 10N.7,NoInf
MG592478.1,Vibrio alginolyticus,NoInf
MG592478.1,Vibrio anguillarum,NoInf
MG592478.1,Vibrio breoganii,NoInf
MG592478.1,Vibrio cyclitrophicus,NoInf
MG592478.1,Vibrio kanaloae,NoInf
MG592478.1,Vibrio lentus,NoInf
MG592478.1,Vibrio parahaemolyticus,NoInf
MG592478.1,Vibrio sp. 10N.1,NoInf
MG592478.1,Vibrio sp. 10N.2,NoInf
MG592478.1,Vibrio sp. 10N.3,NoInf
MG592478.1,Vibrio sp. 10N.4,NoInf
MG592478.1,Vibrio sp. 10N.5,NoInf
MG592478.1,Vibrio sp. F12,NoInf
MG592478.1,Vibrio sp. F13,NoInf
MG592478.1,Vibrio splendidus,NoInf
MG592478.1,Vibrio tasmaniensis,NoInf
MG592478.1,Vibrio vulnificus,NoInf
MG592480.1,Aliivibrio fischeri,NoInf
MG592480.1,Enterovibrio norvegicus,NoInf
MG592480.1,Shewanella sp. 10N.6,NoInf
MG592480.1,Shewanella sp. 10N.7,NoInf
MG592480.1,Vibrio alginolyticus,NoInf
MG592480.1,Vibrio anguillarum,NoInf
MG592480.1,Vibrio breoganii,NoInf
MG592480.1,Vibrio cyclitrophicus,Inf
MG592480.1,Vibrio kanaloae,NoInf
MG592480.1,Vibrio lentus,Inf
MG592480.1,Vibrio parahaemolyticus,NoInf
MG592480.1,Vibrio sp. 10N.1,NoInf
MG592480.1,Vibrio sp. 10N.2,NoInf
MG592480.1,Vibrio sp. 10N.3,NoInf
MG592480.1,Vibrio sp. 10N.4,NoInf
MG592480.1,Vibrio sp. 10N.5,NoInf
MG592480.1,Vibrio sp. F12,Inf
MG592480.1,Vibrio sp. F13,NoInf
MG592480.1,Vibrio splendidus,Inf
MG592480.1,Vibrio tasmaniensis,NoInf
MG592480.1,Vibrio vulnificus,NoInf
MG592482.1,Aliivibrio fischeri,NoInf
MG592482.1,Enterovibrio norvegicus,NoInf
MG592482.1,Shewanella sp. 10N.6,NoInf
MG592482.1,Shewanella sp. 10N.7,NoInf
MG592482.1,Vibrio alginolyticus,NoInf
MG592482.1,Vibrio anguillarum,NoInf
MG592482.1,Vibrio breoganii,Inf
MG592482.1,Vibrio cyclitrophicus,NoInf
MG592482.1,Vibrio kanaloae,NoInf
MG592482.1,Vibrio lentus,NoInf
MG592482.1,Vibrio parahaemolyticus,NoInf
MG592482.1,Vibrio sp. 10N.1,NoInf
MG592482.1,Vibrio sp. 10N.2,NoInf
MG592482.1,Vibrio sp. 10N.3,NoInf
MG592482.1,Vibrio sp. 10N.4,NoInf
MG592482.1,Vibrio sp. 10N.5,NoInf
MG592482.1,Vibrio sp. F12,NoInf
MG592482.1,Vibrio sp. F13,NoInf
MG592482.1,Vibrio splendidus,NoInf
MG592482.1,Vibrio tasmaniensis,NoInf
MG592482.1,Vibrio vulnificus,NoInf
MG592483.1,Aliivibrio fischeri,NoInf
MG592483.1,Enterovibrio norvegicus,NoInf
MG592483.1,Shewanella sp. 10N.6,NoInf
MG592483.1,Shewanella sp. 10N.7,NoInf
MG592483.1,Vibrio alginolyticus,NoInf
MG592483.1,Vibrio anguillarum,NoInf
MG592483.1,Vibrio breoganii,Inf
MG592483.1,Vibrio cyclitrophicus,NoInf
MG592483.1,Vibrio kanaloae,NoInf
